gene_id,BMi48B3,BMi48B4,CTRL48B1,CTRL48B2,TX48h,CTRL48h,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,BMi48B3_count,BMi48B4_count,CTRL48B1_count,CTRL48B2_count,BMi48B3_fpkm,BMi48B4_fpkm,CTRL48B1_fpkm,CTRL48B2_fpkm
ENSG00000276550,2400.029932,2040.331488,1133.612627,1025.580733,2220.18071,1079.59668,1.03945368,2.42856526619324e-20,4.23416933646333e-19,HERC2P2,15,22495570,22590815,+,6965,transcribed_unprocessed_pseudogene,hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870],-,2579,2239,1123,906,24.13495871,20.57390228,11.35759362,10.18850415
ENSG00000229180,1593.195519,1377.838861,708.6340732,667.8726624,1485.51719,688.2533678,1.109334795,2.60582264351251e-20,4.53124875130894e-19,AC006001.3,7,66526088,66592397,-,10101,transcribed_unprocessed_pseudogene,RAB guanine nucleotide exchange factor (GEF) 1 (RABGEF1) pseudogene,-,1712,1512,702,590,11.04728932,9.58012377,4.895538055,4.574998861
ENSG00000256235,315.4750472,351.7498679,855.0043589,804.8431576,333.6124576,829.9237583,-1.314945865,2.69852639043183e-20,4.68346428363427e-19,SMIM3,5,150777946,150796734,+,2449,protein_coding,small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248],-,339,386,847,711,9.022507503,10.08746915,24.36252597,22.73967039
ENSG00000167766,843.1280023,709.8786194,301.8256238,250.1692515,776.5033109,275.9974376,1.4900426,2.7004524951582e-20,4.68346428363427e-19,ZNF83,19,52594060,52690496,-,8028,protein_coding,zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158],zf-C2H2,906,779,299,221,7.355922969,6.210317356,2.623563102,2.156196117
ENSG00000165283,712.8433221,772.7561865,1475.816261,1571.198738,742.7997543,1523.507499,-1.035917671,2.75365647721723e-20,4.77155907154544e-19,STOML2,9,35099776,35103195,-,1806,protein_coding,stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559],-,766,848,1462,1388,27.64568546,30.05119912,57.02395253,60.19703074
ENSG00000104969,732.3860241,801.0055282,1547.487228,1558.746875,766.6957761,1553.117052,-1.018270401,2.83848318221076e-20,4.91424806878203e-19,SGTA,19,2754714,2783371,-,3801,protein_coding,small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819],-,787,879,1533,1377,13.4956312,14.80044268,28.4100485,28.37523196
ENSG00000169258,415.0497672,483.8838856,1010.459697,1124.063651,449.4668264,1067.261674,-1.246837904,2.86401203437809e-20,4.95411548933559e-19,GPRIN1,5,176595802,176610133,-,4211,protein_coding,G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835],-,446,531,1001,993,6.903446382,8.07036133,16.74466741,18.47001962
ENSG00000196141,833.8219538,947.7198513,1837.199449,1754.580723,890.7709025,1795.890086,-1.011609399,3.02881719316747e-20,5.23462070923866e-19,SPATS2L,2,200305881,200482263,+,10437,protein_coding,spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574],-,896,1040,1820,1550,5.595625814,6.377366201,12.28353576,11.63213314
ENSG00000213983,1036.693813,882.108477,391.6666957,392.7996845,959.401145,392.2331901,1.290317408,3.87243286875463e-20,6.66933959987428e-19,AP1G2,14,23559565,23568070,-,6897,protein_coding,adaptor related protein complex 1 subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:556],-,1114,968,388,347,10.52788915,8.982533204,3.962772947,3.940692965
ENSG00000119408,712.8433221,775.4899937,1484.901313,1544.031037,744.1666579,1514.466175,-1.024786017,4.08304102014764e-20,7.02595225413068e-19,NEK6,9,124257606,124353307,+,4419,protein_coding,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749],-,766,851,1471,1364,11.29850825,12.32506614,23.44856991,24.17651612
ENSG00000162433,580.6974321,744.5068447,1509.128119,1502.147497,662.6021384,1505.637808,-1.183865895,4.52272595801375e-20,7.75559396748228e-19,AK4,1,65147549,65232145,+,7578,protein_coding,adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363],-,624,817,1495,1327,5.367182064,6.900032805,13.89678318,13.71575351
ENSG00000244731,482.053317,698.9433904,127.1907311,174.3260848,590.4983537,150.7584079,1.973592687,4.6669851013075e-20,7.9960473111156e-19,C4A,6,31982024,32002681,+,7191,protein_coding,complement C4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323],-,518,767,126,154,4.695229334,6.826369231,1.234266513,1.677392828
ENSG00000150768,594.656505,638.7996306,1361.748383,1257.638183,616.7280678,1309.693283,-1.08682646,4.85492792520669e-20,8.28937090402101e-19,DLAT,11,112024814,112064390,+,4831,protein_coding,dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896],-,639,701,1349,1111,8.621446936,9.2867698,19.66992038,18.01276451
ENSG00000146411,237.3042391,253.3328064,690.4639687,633.9130355,245.3185227,662.1885021,-1.432972924,5.73086865931059e-20,9.76812260467346e-19,SLC2A12,6,133988697,134052636,-,4468,protein_coding,solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067],-,255,278,684,560,3.720003554,3.982129061,10.78377026,9.816986919
ENSG00000135372,617.9216264,682.5405468,1352.663331,1361.781039,650.2310866,1357.222185,-1.061439995,5.98335154706285e-20,1.0189704276967e-18,NAT10,11,34105602,34147670,+,5242,protein_coding,N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830],-,664,749,1340,1203,8.256336815,9.144679752,18.00675566,17.97512671
ENSG00000153094,946.4251417,996.017113,426.9974543,423.3633487,971.2211273,425.1804015,1.191675134,6.93635727659072e-20,1.17924027656786e-18,BCL2L11,2,111119378,111168447,+,6658,protein_coding,BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994],-,1017,1093,423,374,9.956197451,10.50654853,4.475321774,4.399782025
ENSG00000111328,535.097794,619.6629797,1240.614353,1279.145947,577.3803868,1259.88015,-1.125307691,7.32279590221795e-20,1.24387046002855e-18,CDK2AP1,12,123260971,123272334,-,3117,protein_coding,cyclin dependent kinase 2 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14002],-,575,680,1229,1130,12.02395608,13.96226287,27.77427751,28.39520386
ENSG00000133943,1228.398414,1118.127171,538.0369815,537.6940926,1173.262792,537.8655371,1.125118917,8.02392357230919e-20,1.3617980314752e-18,DGLUCY,14,91060333,91225632,+,7212,protein_coding,D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498],-,1320,1227,533,475,11.92983816,10.88861255,5.205940269,5.158711507
ENSG00000072163,406.6743234,349.0160606,77.72766899,103.0108683,377.845192,90.36926863,2.068411145,8.22911243244745e-20,1.39423268466257e-18,LIMS2,2,127638381,127681786,-,8487,protein_coding,LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084],-,437,383,77,91,3.356167084,2.888206704,0.639093224,0.839828367
ENSG00000179041,158.202826,196.834123,564.2826879,532.0341548,177.5184745,548.1584214,-1.626465461,9.1282161199068e-20,1.54260621562179e-18,RRS1,8,66429028,66430733,+,1706,protein_coding,ribosome biogenesis regulator homolog [Source:HGNC Symbol;Acc:HGNC:17083],-,170,216,559,470,6.495105854,8.103234819,23.0813109,21.57854615
ENSG00000135414,484.8451316,575.0107944,1162.886684,1219.150606,529.927963,1191.018645,-1.167826271,9.8360681635201e-20,1.66081130474577e-18,GDF11,12,55743280,55757278,+,8657,protein_coding,growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216],-,521,631,1152,1077,3.922713993,4.664935482,9.373736722,9.744322197
ENSG00000185697,674.6885228,591.413638,1369.823985,1318.765511,633.0510804,1344.294748,-1.086848004,9.9156965630782e-20,1.67283037588013e-18,MYBL1,8,66562175,66614247,-,7239,protein_coding,MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547],MYB,725,649,1357,1165,6.527934209,5.737858316,13.20471283,12.6052278
ENSG00000173846,121.9092365,124.843865,413.8746011,426.7593114,123.3765508,420.3169563,-1.768139901,1.0783617031392e-19,1.81770484190426e-18,PLK3,1,44800225,44805990,+,3479,protein_coding,polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154],-,131,137,410,377,2.454331412,2.520286066,8.301510429,8.487704891
ENSG00000064666,362.935895,401.8696677,877.2122644,929.3617896,382.4027814,903.287027,-1.239560241,1.21549981027266e-19,2.04191596626465e-18,CNN2,19,1026581,1039068,+,3645,protein_coding,calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156],-,390,441,869,821,6.974023608,7.743276308,16.793837,17.64204698
ENSG00000050405,597.4483195,623.3080561,1250.708856,1281.409922,610.3781878,1266.059389,-1.052361256,1.33358418320345e-19,2.23271076352727e-18,LIMA1,12,50175788,50283546,-,6317,protein_coding,LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636],-,642,684,1239,1132,6.624307589,6.929931228,13.81618435,14.03585586
ENSG00000103653,818.932276,947.7198513,1724.141021,1875.703393,883.3260637,1799.922207,-1.026390295,1.50376626397346e-19,2.51126430221402e-18,CSK,15,74782057,74803198,+,4570,protein_coding,C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444],-,880,1040,1708,1657,12.55112951,14.56467638,26.32687771,28.39943226
ENSG00000160325,448.5515421,448.3443912,139.304134,132.4425449,448.4479666,135.8733395,1.721870368,1.52051063393479e-19,2.53495232455493e-18,CACFD1,9,133459965,133470848,+,3520,protein_coding,calcium channel flower domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1365],-,482,492,138,117,8.925256656,8.945531291,2.761621231,2.603433854
ENSG00000250337,236.3736342,213.2369665,37.34965913,24.9037264,224.8053004,31.12669276,2.84337863,1.65819364836676e-19,2.75753009232175e-18,PURPL,5,27472292,27496401,+,2638,lincRNA,p53 upregulated regulator of p53 levels [Source:HGNC Symbol;Acc:HGNC:48995],-,254,234,37,22,6.275889152,5.677076757,0.987994718,0.653207615
ENSG00000070950,270.806014,284.3159554,711.6624239,698.4363267,277.5609847,705.0493753,-1.344934261,1.705375029891e-19,2.83361223506889e-18,RAD18,3,8775402,8963773,-,6983,protein_coding,"RAD18, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278]",-,291,312,705,617,2.716234655,2.8595405,7.11172189,6.920643397
ENSG00000085982,1376.364587,1469.877039,719.7380259,671.2686251,1423.120813,695.5033255,1.032329156,2.17861882766668e-19,3.60783649671959e-18,USP40,2,233475520,233566782,-,9352,protein_coding,ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069],-,1479,1613,713,593,10.30813303,11.03858914,5.370475276,4.96653551
ENSG00000051596,739.830863,813.7632954,1587.865238,1522.523273,776.7970792,1555.194255,-1.001556741,2.21962609832667e-19,3.6726745616924e-18,THOC3,5,175917873,176034680,-,3453,protein_coding,THO complex 3 [Source:HGNC Symbol;Acc:HGNC:19072],-,795,893,1573,1345,15.00675835,16.55154658,32.08926976,30.50907607
ENSG00000176890,273.5978286,281.5821481,715.7002249,689.3804262,277.5899884,702.5403255,-1.339804143,2.47998327816977e-19,4.09662625583241e-18,TYMS,18,657604,673578,+,2470,protein_coding,thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441],-,294,309,709,609,7.758302626,8.006546423,20.21980541,19.31184153
ENSG00000163811,456.9269858,434.6753549,1087.177916,953.1335284,445.8011704,1020.155722,-1.195115535,2.58918549675101e-19,4.27345066238755e-18,WDR43,2,28894643,28948222,+,4130,protein_coding,WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945],-,491,477,1077,842,7.749037798,7.391830971,18.36933107,15.96854658
ENSG00000135164,1926.352058,1611.123747,868.1272121,828.6148965,1768.737903,848.3710543,1.059498172,2.73630963686722e-19,4.51251862346313e-18,DMTF1,7,87152361,87196337,+,9417,protein_coding,cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603],MYB,2070,1768,860,732,14.32762196,12.01581934,6.433000286,6.088381538
ENSG00000238105,937.1190931,700.7659285,301.8256238,272.8090028,818.9425108,287.3173133,1.509879057,3.18728662783288e-19,5.24313944774569e-18,GOLGA2P5,12,100156357,100173659,-,10957,transcribed_unprocessed_pseudogene,GOLGA2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315],-,1007,769,299,241,5.990376896,4.491778976,1.922238257,1.722775673
ENSG00000126368,214.0391176,243.3088464,602.6417973,650.892849,228.673982,626.7673231,-1.453883533,3.40671827088769e-19,5.59481443393048e-18,NR1D1,17,40092787,40100725,-,2772,protein_coding,nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962],THR-like,230,267,597,575,5.408177648,6.164555052,15.1708109,16.24717912
ENSG00000153029,384.3398068,467.481042,98.92612417,126.7826071,425.9104244,112.8543656,1.920026357,3.4311755178576e-19,5.63031170726493e-18,MR1,1,181033425,181061938,+,9348,protein_coding,"major histocompatibility complex, class I-related [Source:HGNC Symbol;Acc:HGNC:4975]",-,413,513,98,112,2.87970292,3.512225254,0.738473749,0.938431698
ENSG00000166582,334.0871444,349.0160606,776.2672397,929.3617896,341.5516025,852.8145146,-1.319091403,3.72448042035516e-19,6.10654463622138e-18,CENPV,17,16342534,16353656,-,2880,protein_coding,centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920],-,359,383,769,821,8.124905148,8.511184131,18.80881964,22.32821571
ENSG00000214160,422.494606,503.9318056,1046.799906,1070.860235,463.2132058,1058.83007,-1.192311862,3.75015079505401e-19,6.14354728261701e-18,ALG3,3,184242301,184249548,-,3464,protein_coding,"ALG3, alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]",-,454,553,1037,946,8.542683342,10.21717773,21.08766836,21.39028656
ENSG00000135525,432.7312595,599.6150598,147.379736,142.630433,516.1731596,145.0050845,1.831568371,3.8849545444955e-19,6.35912476927916e-18,MAP7,6,136342281,136550819,-,5447,protein_coding,microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869],-,465,658,146,126,5.564317674,7.731294528,1.888092079,1.811826134
ENSG00000244754,936.1884883,839.2788299,364.411539,383.743784,887.7336591,374.0776615,1.247282349,3.93377949197044e-19,6.4337272186595e-18,N4BP2L2,13,32432417,32538885,-,16960,protein_coding,NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916],-,1006,921,361,339,3.86623699,3.475501515,1.499370783,1.565586977
ENSG00000120949,18.61209718,12.75776723,181.7010444,155.0822962,15.68493221,168.3916703,-3.42701731,4.0683304105688e-19,6.64829637885526e-18,TNFRSF8,1,12063377,12144207,+,3738,protein_coding,TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923],-,20,14,180,137,0.348744235,0.239702431,3.392039477,2.870678918
ENSG00000166432,182.3985524,150.3593995,13.12285321,11.31987563,166.3789759,12.22136442,3.762604928,4.10248284177075e-19,6.6985799805533e-18,ZMAT1,X,101882288,101932031,-,7514,protein_coding,zinc finger matrin-type 1 [Source:HGNC Symbol;Acc:HGNC:29377],-,196,165,13,10,1.700204728,1.405388687,0.121870853,0.104239461
ENSG00000130988,446.6903324,388.2006314,126.1812808,99.61490559,417.4454819,112.8980932,1.882761479,4.21428933120903e-19,6.86981189250421e-18,RGN,X,47078355,47093314,+,2811,protein_coding,regucalcin [Source:HGNC Symbol;Acc:HGNC:9989],-,480,426,125,88,11.13004014,9.699122699,3.132397418,2.452026595
ENSG00000139625,1361.474909,1078.031331,510.7818248,524.1102419,1219.75312,517.4460333,1.237176341,4.27175869722914e-19,6.95776749649017e-18,MAP3K12,12,53479669,53500063,-,7971,protein_coding,mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851],-,1463,1183,506,463,11.96321357,9.498513305,4.471625227,4.549582363
ENSG00000163874,621.6440459,719.9025794,253.3720119,242.2453386,670.7733126,247.8086752,1.436161971,4.35942686797827e-19,7.0947254352652e-18,ZC3H12A,1,37474552,37484379,+,3121,protein_coding,zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259],-,668,790,251,214,13.95079743,16.2000749,5.665100812,5.370606763
ENSG00000171246,111.6725831,112.0860978,369.4587903,427.891299,111.8793404,398.6750446,-1.832329024,4.41367756681394e-19,7.17711805322799e-18,NPTX1,17,80467148,80477843,-,6703,protein_coding,neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952],-,120,123,366,378,1.166885828,1.174409598,3.846268125,4.416985059
ENSG00000134884,3230.129466,2445.846232,1376.890136,1262.166133,2837.987849,1319.528135,1.104370807,5.82016849616483e-19,9.38715449796748e-18,ARGLU1,13,106541673,106568164,-,5810,protein_coding,arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482],-,3471,2684,1364,1115,38.93989894,29.56583024,16.53735037,15.03149182
ENSG00000262655,308.0302084,326.2343334,77.72766899,71.3152165,317.1322709,74.52144275,2.087836225,5.94817021084634e-19,9.58579814450958e-18,SPON1,11,13962689,14267884,+,5102,protein_coding,spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252],-,331,358,77,63,4.228670814,4.490826454,1.063109406,0.967171398
ENSG00000100106,418.7721866,465.6585039,951.9115826,1062.936322,442.2153452,1007.423952,-1.187071848,8.40190108674642e-19,1.34462304802028e-17,TRIOBP,22,37696988,37776556,+,12254,protein_coding,TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009],-,450,511,943,939,2.393596695,2.668865724,5.420776563,6.001931935
ENSG00000154319,1027.387764,1099.901789,474.4416159,502.6024782,1063.644777,488.5220471,1.1232045,8.97422434630139e-19,1.43341522099069e-17,FAM167A,8,11421463,11475908,-,5076,protein_coding,family with sequence similarity 167 member A [Source:HGNC Symbol;Acc:HGNC:15549],-,1104,1207,470,444,14.1763295,15.21841267,6.522347512,6.851169408
ENSG00000143228,80.96262274,78.36914155,327.0618799,313.5605551,79.66588215,320.3112175,-2.007820888,9.07444250295565e-19,1.44708863295926e-17,NUF2,1,163266576,163355764,+,3362,protein_coding,"NUF2, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:14621]",-,87,86,324,277,1.686700145,1.637134807,6.788518267,6.453352821
ENSG00000099622,1678.811166,1440.716428,750.0215333,765.2235929,1559.763797,757.6225631,1.041832511,9.65474169179197e-19,1.5371528452382e-17,CIRBP,19,1259384,1274880,+,6368,protein_coding,cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982],-,1804,1581,743,676,18.46502148,15.88958356,8.218895316,8.314707787
ENSG00000134222,246.6102877,242.3975774,649.0765086,620.3291848,244.5039325,634.7028467,-1.376558133,1.12134667923232e-18,1.77817392545038e-17,PSRC1,1,109279556,109283186,-,2855,protein_coding,proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472],-,265,266,643,548,6.050010107,5.962923312,15.86472507,15.0341125
ENSG00000223829,179.6067378,165.850974,17.16065419,16.97981345,172.7288559,17.07023382,3.338593513,1.26171570214117e-18,1.99596974413802e-17,AC004870.2,7,46969702,47027481,+,1537,processed_transcript,uncharacterized LOC105375267 [Source:NCBI gene;Acc:105375267],-,193,182,17,15,8.184643742,7.578464497,0.779117113,0.764400111
ENSG00000143882,224.275771,130.3114796,5.047251233,13.58385076,177.2936253,9.315550997,4.276380441,1.27923119253877e-18,2.02206328806248e-17,ATP6V1C2,2,10721100,10785110,+,3483,protein_coding,ATPase H+ transporting V1 subunit C2 [Source:HGNC Symbol;Acc:HGNC:18264],-,241,143,5,12,4.510034945,2.627642411,0.101121667,0.269855405
ENSG00000167775,280.1120626,312.5652971,703.5868219,788.9953317,296.3386799,746.2910768,-1.331605676,1.30909949985339e-18,2.06762557369189e-17,CD320,19,8302127,8308356,-,2277,protein_coding,CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692],-,301,343,697,697,8.616280004,9.640838091,21.56241683,23.97579945
ENSG00000163346,1314.014061,1589.253289,587.5000436,699.5683142,1451.633675,643.5341789,1.17502062,1.36128633682592e-18,2.14833762447603e-17,PBXIP1,1,154944076,154956123,-,3851,protein_coding,PBX homeobox interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21199],-,1412,1744,582,618,23.89887826,28.98388927,10.64577188,12.5695088
ENSG00000150630,541.612028,607.8164816,1183.075689,1241.790357,574.7142548,1212.433023,-1.076545107,1.40864567565062e-18,2.217777126545e-17,VEGFC,4,176683538,176792727,-,2420,protein_coding,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682],-,582,667,1172,1097,15.67559223,17.63982076,34.11457267,35.50541648
ENSG00000148840,652.3540062,652.4686669,1346.606629,1276.881972,652.4113366,1311.7443,-1.007930184,1.45096449555143e-18,2.28258957894295e-17,PPRC1,10,102132994,102150331,+,6095,protein_coding,"peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:HGNC Symbol;Acc:HGNC:30025]",-,701,716,1334,1128,7.496536275,7.518358185,15.41735276,14.49568488
